video_name,frame_idx,active_side,elbow_angle,hip_angle,knee_angle,hip_deviation,label,error_type
Copy of push up 37.mp4,7,right,176.52,156.1,177.23,-0.063,0,hike
Copy of push up 37.mp4,8,right,175.15,158.74,176.51,-0.057,0,hike
Copy of push up 37.mp4,9,right,171.71,159.94,176.54,-0.0539,0,hike
Copy of push up 37.mp4,10,right,169.2,162.2,176.99,-0.0473,0,hike
Copy of push up 37.mp4,11,right,162.76,165.9,176.55,-0.0385,0,salah
Copy of push up 37.mp4,12,right,159.03,169.46,175.34,-0.0305,0,salah
Copy of push up 37.mp4,13,right,151.84,172.9,174.66,-0.0225,0,salah
Copy of push up 37.mp4,14,right,146.68,174.68,176.26,-0.0162,0,salah
Copy of push up 37.mp4,15,right,139.06,174.7,175.86,-0.0162,0,salah
Copy of push up 37.mp4,16,right,131.33,176.29,176.0,-0.0122,0,salah
Copy of push up 37.mp4,17,right,123.41,174.44,177.65,-0.0142,0,salah
Copy of push up 37.mp4,18,right,117.02,174.56,177.49,-0.014,0,salah
Copy of push up 37.mp4,19,right,107.35,176.94,177.14,-0.0092,0,salah
Copy of push up 37.mp4,20,right,100.44,179.03,177.07,-0.0046,0,salah
Copy of push up 37.mp4,21,right,86.99,177.61,173.26,-0.0017,0,salah
Copy of push up 37.mp4,22,right,81.87,176.56,172.68,0.0,0,salah
Copy of push up 37.mp4,23,right,72.02,177.62,173.27,-0.0016,0,salah
Copy of push up 37.mp4,24,right,69.82,179.34,174.9,-0.0039,0,salah
Copy of push up 37.mp4,25,right,67.2,179.27,176.53,-0.0021,0,salah
Copy of push up 37.mp4,26,right,62.39,179.52,176.63,-0.0035,0,salah
Copy of push up 37.mp4,27,right,58.6,179.03,175.63,-0.0024,0,salah
Copy of push up 37.mp4,28,right,56.56,179.36,176.41,-0.0043,0,salah
Copy of push up 37.mp4,29,right,54.55,178.88,177.86,-0.004,0,salah
Copy of push up 37.mp4,30,right,53.19,178.44,177.88,-0.005,0,salah
Copy of push up 37.mp4,31,right,52.71,178.1,178.71,-0.0049,0,salah
Copy of push up 37.mp4,32,right,52.01,178.96,177.18,-0.0045,0,salah
Copy of push up 37.mp4,33,right,51.0,179.51,176.01,-0.004,0,salah
Copy of push up 37.mp4,34,right,50.63,178.8,175.52,-0.0019,0,salah
Copy of push up 37.mp4,35,right,49.58,179.25,175.83,-0.0027,0,salah
Copy of push up 37.mp4,36,right,48.97,178.75,175.9,-0.0014,0,salah
Copy of push up 37.mp4,37,right,49.03,178.97,178.92,-0.0027,0,salah
Copy of push up 37.mp4,38,right,49.18,179.51,178.31,-0.0018,0,salah
Copy of push up 37.mp4,39,right,49.1,178.7,179.07,-0.0032,0,salah
Copy of push up 37.mp4,40,right,49.5,179.22,178.07,-0.003,0,salah
Copy of push up 37.mp4,41,right,49.69,178.63,178.42,-0.004,0,salah
Copy of push up 37.mp4,42,right,50.62,178.87,177.98,-0.0039,0,salah
Copy of push up 37.mp4,43,right,54.81,178.32,178.04,-0.0051,0,salah
Copy of push up 37.mp4,44,right,59.48,178.27,177.8,-0.0054,0,salah
Copy of push up 37.mp4,45,right,65.17,177.39,176.49,-0.0086,0,salah
Copy of push up 37.mp4,46,right,72.45,176.27,178.04,-0.0094,0,salah
Copy of push up 37.mp4,47,right,85.25,179.33,173.64,-0.0071,0,salah
Copy of push up 37.mp4,48,right,96.54,178.53,171.02,-0.0059,0,salah
Copy of push up 37.mp4,49,right,111.45,178.86,170.64,-0.0071,0,salah
Copy of push up 37.mp4,50,right,119.24,177.62,172.18,-0.0129,0,salah
Copy of push up 37.mp4,51,right,130.5,173.82,174.43,-0.019,0,salah
Copy of push up 37.mp4,52,right,135.58,173.16,175.3,-0.0199,0,salah
Copy of push up 37.mp4,53,right,143.09,168.72,177.8,-0.0277,0,salah
Copy of push up 37.mp4,54,right,148.34,168.73,176.77,-0.0294,0,salah
Copy of push up 37.mp4,55,right,155.79,164.83,177.79,-0.0381,0,salah
Copy of push up 37.mp4,56,right,159.39,164.71,176.89,-0.0394,0,salah
Copy of push up 37.mp4,57,right,163.56,164.14,175.91,-0.0425,0,hike
Copy of push up 37.mp4,58,right,167.02,163.2,176.59,-0.0449,0,hike
Copy of push up 37.mp4,59,right,170.59,161.66,176.67,-0.0486,0,hike
Copy of push up 37.mp4,60,right,173.44,161.11,175.95,-0.0516,0,hike
Copy of push up 37.mp4,61,right,173.75,162.3,174.44,-0.0509,0,hike
Copy of push up 37.mp4,62,right,173.8,161.99,174.38,-0.0519,0,hike
Copy of push up 37.mp4,63,right,173.86,162.48,173.83,-0.0515,0,hike
Copy of push up 37.mp4,64,right,173.86,162.52,173.73,-0.0515,0,hike
Copy of push up 37.mp4,65,right,173.89,162.72,173.43,-0.0514,0,hike
Copy of push up 37.mp4,66,right,173.9,162.51,173.45,-0.052,0,hike
16.mp4,1,right,174.12,160.49,165.5,-0.0406,0,hike
16.mp4,2,right,174.43,162.39,167.15,-0.0361,0,salah
16.mp4,3,right,174.19,164.13,167.34,-0.0306,0,salah
16.mp4,4,right,172.69,164.3,166.81,-0.0291,0,salah
16.mp4,5,right,171.67,164.31,166.56,-0.0286,0,salah
16.mp4,6,right,172.07,164.43,166.59,-0.0283,0,salah
16.mp4,7,right,171.94,164.92,166.38,-0.0264,0,salah
16.mp4,8,right,170.76,164.99,166.07,-0.0257,0,salah
16.mp4,9,right,170.76,164.9,165.68,-0.0254,0,salah
16.mp4,10,right,170.27,164.71,165.1,-0.0251,0,salah
16.mp4,11,right,170.25,164.68,164.98,-0.0249,0,salah
16.mp4,12,right,169.91,164.8,164.82,-0.0243,0,salah
16.mp4,13,right,169.96,165.12,165.22,-0.0238,0,salah
16.mp4,14,right,169.85,165.14,164.99,-0.0235,0,salah
16.mp4,15,right,169.8,165.42,164.77,-0.0223,0,salah
16.mp4,16,right,169.01,165.51,164.99,-0.0224,0,salah
16.mp4,17,right,168.89,165.62,165.26,-0.0224,0,salah
16.mp4,18,right,169.0,165.6,165.08,-0.0222,0,salah
16.mp4,19,right,168.76,165.66,164.83,-0.0215,0,salah
16.mp4,20,right,168.53,166.24,165.82,-0.0211,0,salah
16.mp4,21,right,168.4,166.54,165.94,-0.0202,0,salah
16.mp4,22,right,167.66,167.17,166.62,-0.0192,0,salah
16.mp4,23,right,168.73,165.9,166.89,-0.0234,0,salah
16.mp4,24,right,167.81,165.64,167.43,-0.0246,0,salah
16.mp4,25,right,167.33,164.77,166.38,-0.0256,0,salah
16.mp4,26,right,168.59,163.52,168.81,-0.0317,0,salah
16.mp4,27,right,168.27,164.25,169.18,-0.0302,0,salah
16.mp4,28,right,166.69,164.32,170.13,-0.0307,0,salah
16.mp4,29,right,166.35,165.46,170.56,-0.0279,0,salah
16.mp4,30,right,166.7,168.61,171.74,-0.0206,0,salah
16.mp4,31,right,165.25,169.91,168.69,-0.0126,0,salah
16.mp4,32,right,166.71,169.77,167.58,-0.0115,0,salah
16.mp4,33,right,158.88,169.99,163.64,-0.0057,0,salah
16.mp4,34,right,156.33,168.71,161.11,-0.006,0,salah
16.mp4,35,right,151.97,168.03,160.6,-0.0072,0,salah
16.mp4,36,right,152.03,167.9,159.6,-0.0061,0,salah
16.mp4,37,right,144.26,167.75,160.79,-0.0079,0,salah
16.mp4,38,right,134.88,170.49,161.76,-0.0012,0,salah
16.mp4,39,right,136.55,169.94,161.18,-0.002,0,salah
16.mp4,40,right,129.88,170.86,158.86,0.0032,0,salah
16.mp4,41,right,128.28,174.32,161.8,0.0087,0,salah
16.mp4,42,right,118.46,176.25,164.11,0.0109,0,salah
16.mp4,43,right,109.96,176.7,165.14,0.0109,0,salah
16.mp4,44,right,103.57,178.5,166.24,0.0143,0,salah
16.mp4,45,right,99.75,179.46,163.65,0.0207,0,salah
16.mp4,46,right,94.94,179.61,164.6,0.0207,0,salah
16.mp4,47,right,86.76,177.51,165.54,0.0261,0,salah
16.mp4,48,right,80.03,177.26,165.61,0.0267,0,salah
16.mp4,49,right,78.19,177.62,163.77,0.0283,0,salah
16.mp4,50,right,73.05,178.0,161.71,0.0302,0,salah
16.mp4,51,right,72.27,175.67,159.93,0.0392,0,salah
16.mp4,52,right,60.62,175.12,158.29,0.043,0,sagging
16.mp4,53,right,54.38,175.73,155.91,0.0448,0,sagging
16.mp4,54,right,48.34,177.13,153.3,0.0449,0,sagging
16.mp4,55,right,47.92,175.58,153.19,0.0492,0,sagging
16.mp4,56,right,44.95,175.94,152.97,0.0486,0,sagging
16.mp4,57,right,45.86,174.22,153.53,0.0523,0,sagging
16.mp4,58,right,42.88,176.3,150.22,0.0509,0,sagging
16.mp4,59,right,41.59,175.14,150.76,0.0533,0,sagging
16.mp4,60,right,49.6,176.51,148.41,0.0522,0,sagging
16.mp4,61,right,48.89,176.18,148.6,0.0528,0,sagging
16.mp4,62,right,53.5,176.42,146.81,0.0546,0,sagging
16.mp4,63,right,58.55,175.07,146.11,0.0592,0,sagging
16.mp4,64,right,71.52,171.85,146.3,0.0687,0,sagging
16.mp4,65,right,80.73,170.69,146.26,0.0719,0,sagging
16.mp4,66,right,92.5,168.03,145.88,0.081,0,sagging
16.mp4,67,right,100.98,167.53,145.16,0.0832,0,sagging
16.mp4,68,right,110.94,167.56,143.55,0.0858,0,sagging
16.mp4,69,right,111.61,165.92,142.28,0.0936,0,sagging
16.mp4,70,right,120.22,165.44,140.82,0.098,0,sagging
16.mp4,71,right,124.01,165.3,140.1,0.0997,0,sagging
16.mp4,72,right,134.36,166.96,137.56,0.0984,0,sagging
16.mp4,73,right,142.44,172.74,131.72,0.0891,0,sagging
16.mp4,74,right,145.71,174.47,129.1,0.0882,0,sagging
16.mp4,75,right,149.78,177.35,126.68,0.0822,0,sagging
16.mp4,76,right,154.96,179.4,125.21,0.0777,0,sagging
16.mp4,77,right,157.76,179.15,123.12,0.077,0,sagging
16.mp4,78,right,160.39,178.8,120.93,0.0802,0,sagging
16.mp4,79,right,162.65,178.86,119.39,0.0824,0,sagging
16.mp4,80,right,164.33,178.24,117.31,0.0832,0,sagging
16.mp4,81,right,165.23,179.13,116.06,0.0885,0,sagging
16.mp4,82,right,166.85,177.48,114.08,0.086,0,sagging
16.mp4,83,right,168.25,177.82,112.77,0.0885,0,sagging
16.mp4,84,right,169.7,176.61,111.14,0.0871,0,sagging
16.mp4,85,right,171.35,177.2,109.87,0.0918,0,sagging
16.mp4,86,right,172.08,175.41,108.35,0.0875,0,sagging
16.mp4,87,right,172.6,173.3,106.54,0.085,0,sagging
16.mp4,88,right,172.43,172.37,105.85,0.0827,0,sagging
16.mp4,89,right,172.74,171.32,105.18,0.0801,0,sagging
16.mp4,90,right,173.15,170.64,104.1,0.0773,0,sagging
16.mp4,91,right,173.7,169.54,101.68,0.0765,0,sagging
16.mp4,92,right,172.48,169.1,101.41,0.0747,0,sagging
16.mp4,93,right,172.46,169.16,101.7,0.0745,0,sagging
16.mp4,94,right,171.81,168.86,101.69,0.0734,0,sagging
16.mp4,95,right,171.54,168.82,101.68,0.0733,0,sagging
16.mp4,96,right,171.92,168.22,101.36,0.0722,0,sagging
16.mp4,97,right,172.17,168.39,101.38,0.0728,0,sagging
16.mp4,98,right,172.01,168.5,101.54,0.0731,0,sagging
16.mp4,99,right,171.82,168.74,101.83,0.074,0,sagging
16.mp4,100,right,171.78,168.78,102.0,0.0748,0,sagging
Copy of push up 108.mp4,1,right,178.67,163.02,172.52,-0.0492,0,hike
Copy of push up 108.mp4,2,right,177.92,163.2,172.74,-0.0483,0,hike
Copy of push up 108.mp4,3,right,177.24,162.98,174.07,-0.0469,0,hike
Copy of push up 108.mp4,4,right,176.71,162.95,175.01,-0.0459,0,hike
Copy of push up 108.mp4,5,right,176.8,163.36,174.9,-0.0449,0,hike
Copy of push up 108.mp4,6,right,176.56,163.75,174.38,-0.0447,0,hike
Copy of push up 108.mp4,7,right,176.98,163.98,174.53,-0.044,0,hike
Copy of push up 108.mp4,8,right,176.93,164.28,174.71,-0.0431,0,hike
Copy of push up 108.mp4,9,right,176.87,165.16,174.38,-0.0415,0,hike
Copy of push up 108.mp4,10,right,176.77,165.79,174.1,-0.0404,0,hike
Copy of push up 108.mp4,11,right,176.73,166.29,173.83,-0.0396,0,salah
Copy of push up 108.mp4,12,right,176.7,166.58,173.77,-0.0389,0,salah
Copy of push up 108.mp4,13,right,176.61,167.09,173.64,-0.0379,0,salah
Copy of push up 108.mp4,14,right,176.59,167.29,173.9,-0.0371,0,salah
Copy of push up 108.mp4,15,right,176.35,167.96,173.83,-0.0356,0,salah
Copy of push up 108.mp4,16,right,176.35,168.3,173.95,-0.0346,0,salah
Copy of push up 108.mp4,17,right,176.11,168.68,174.04,-0.0337,0,salah
Copy of push up 108.mp4,18,right,176.07,168.94,174.11,-0.033,0,salah
Copy of push up 108.mp4,19,right,175.88,168.76,174.85,-0.0326,0,salah
Copy of push up 108.mp4,20,right,175.6,168.86,175.49,-0.0316,0,salah
Copy of push up 108.mp4,21,right,175.04,169.02,176.06,-0.0305,0,salah
Copy of push up 108.mp4,22,right,175.0,169.78,176.67,-0.028,0,salah
Copy of push up 108.mp4,23,right,174.94,169.67,177.5,-0.0272,0,salah
Copy of push up 108.mp4,24,right,174.91,170.33,178.02,-0.0249,0,salah
Copy of push up 108.mp4,25,right,174.87,171.19,177.57,-0.0233,0,salah
Copy of push up 108.mp4,26,right,174.45,172.34,177.11,-0.0211,0,salah
Copy of push up 108.mp4,27,right,173.47,172.52,178.36,-0.0192,0,salah
Copy of push up 108.mp4,28,right,172.66,173.43,178.64,-0.0167,0,salah
Copy of push up 108.mp4,29,right,172.08,173.88,178.55,-0.0157,0,salah
Copy of push up 108.mp4,30,right,171.01,175.17,178.08,-0.0133,0,salah
Copy of push up 108.mp4,31,right,169.76,175.2,178.2,-0.0131,0,salah
Copy of push up 108.mp4,32,right,168.63,176.22,177.79,-0.0112,0,salah
Copy of push up 108.mp4,33,right,168.07,176.22,177.93,-0.011,0,salah
Copy of push up 108.mp4,34,right,167.81,176.64,178.03,-0.0099,0,salah
Copy of push up 108.mp4,35,right,167.34,176.66,178.95,-0.0087,0,salah
Copy of push up 108.mp4,36,right,166.91,176.37,179.49,-0.0082,0,salah
Copy of push up 108.mp4,37,right,166.57,176.42,179.26,-0.0076,0,salah
Copy of push up 108.mp4,38,right,166.17,176.53,178.81,-0.0067,0,salah
Copy of push up 108.mp4,39,right,165.74,176.56,178.63,-0.0064,0,salah
Copy of push up 108.mp4,40,right,165.29,177.36,178.58,-0.0044,0,salah
Copy of push up 108.mp4,41,right,164.97,177.37,178.53,-0.0044,0,salah
Copy of push up 108.mp4,42,right,164.55,177.38,178.19,-0.0039,0,salah
Copy of push up 108.mp4,43,right,163.9,177.25,177.82,-0.0038,0,salah
Copy of push up 108.mp4,44,right,163.36,176.83,177.19,-0.004,0,salah
Copy of push up 108.mp4,45,right,162.7,176.42,176.47,-0.0041,0,salah
Copy of push up 108.mp4,46,right,162.01,176.14,175.95,-0.0042,0,salah
Copy of push up 108.mp4,47,right,161.2,176.24,175.95,-0.004,0,salah
Copy of push up 108.mp4,48,right,160.85,176.42,175.97,-0.0036,0,salah
Copy of push up 108.mp4,49,right,160.38,177.59,176.73,-0.0017,0,salah
Copy of push up 108.mp4,50,right,159.48,178.35,177.34,-0.0006,0,salah
Copy of push up 108.mp4,51,right,159.02,178.27,177.31,-0.0008,0,salah
Copy of push up 108.mp4,52,right,158.6,178.2,177.54,-0.0012,0,salah
Copy of push up 108.mp4,53,right,158.27,178.42,177.8,-0.001,0,salah
Copy of push up 108.mp4,54,right,157.73,178.59,178.07,-0.0009,0,salah
Copy of push up 108.mp4,55,right,156.85,178.51,178.19,-0.0012,0,salah
Copy of push up 108.mp4,56,right,156.01,178.79,178.56,-0.001,0,salah
Copy of push up 108.mp4,57,right,155.42,178.98,178.09,0.0,0,salah
Copy of push up 108.mp4,58,right,154.47,178.97,178.18,-0.0001,0,salah
Copy of push up 108.mp4,59,right,153.5,179.39,178.7,0.0005,0,salah
Copy of push up 108.mp4,60,right,152.82,179.48,178.68,0.0009,0,salah
Copy of push up 108.mp4,61,right,152.15,179.33,178.39,0.0006,0,salah
Copy of push up 108.mp4,62,right,151.54,179.23,178.39,0.0003,0,salah
Copy of push up 108.mp4,63,right,150.77,179.4,179.03,0.0017,0,salah
Copy of push up 108.mp4,64,right,150.16,179.36,178.88,0.0021,0,salah
Copy of push up 108.mp4,65,right,149.59,179.28,179.13,0.002,0,salah
Copy of push up 108.mp4,66,right,148.87,178.73,179.34,0.0031,0,salah
Copy of push up 108.mp4,67,right,147.93,178.79,179.47,0.0026,0,salah
Copy of push up 108.mp4,68,right,147.37,179.13,179.41,0.0019,0,salah
Copy of push up 108.mp4,69,right,146.35,178.94,179.39,0.0024,0,salah
Copy of push up 108.mp4,70,right,145.5,179.1,178.98,0.0027,0,salah
Copy of push up 108.mp4,71,right,145.01,179.31,178.62,0.0025,0,salah
Copy of push up 108.mp4,72,right,144.33,179.34,177.84,0.0033,0,salah
Copy of push up 108.mp4,73,right,143.57,178.77,177.92,0.0047,0,salah
Copy of push up 108.mp4,74,right,142.3,178.36,177.7,0.0059,0,salah
Copy of push up 108.mp4,75,right,141.14,178.26,178.06,0.0057,0,salah
Copy of push up 108.mp4,76,right,140.27,177.41,178.46,0.0071,0,salah
Copy of push up 108.mp4,77,right,139.67,177.08,178.69,0.0076,0,salah
Copy of push up 108.mp4,78,right,138.76,176.79,178.68,0.0082,0,salah
Copy of push up 108.mp4,79,right,137.97,177.08,178.6,0.0076,0,salah
Copy of push up 108.mp4,80,right,137.17,176.84,178.55,0.0082,0,salah
Copy of push up 108.mp4,81,right,136.24,177.34,177.3,0.0084,0,salah
Copy of push up 108.mp4,82,right,135.53,177.92,176.45,0.008,0,salah
Copy of push up 108.mp4,83,right,134.35,178.21,176.68,0.0071,0,salah
Copy of push up 108.mp4,84,right,133.24,177.94,176.8,0.0076,0,salah
Copy of push up 108.mp4,85,right,131.76,177.65,177.01,0.008,0,salah
Copy of push up 108.mp4,86,right,130.34,176.57,177.74,0.0096,0,salah
Copy of push up 108.mp4,87,right,129.34,176.1,178.18,0.0102,0,salah
Copy of push up 108.mp4,88,right,129.1,175.06,178.59,0.012,0,salah
Copy of push up 108.mp4,89,right,128.19,174.69,178.03,0.0134,0,salah
Copy of push up 108.mp4,90,right,127.19,174.24,177.64,0.0148,0,salah
Copy of push up 108.mp4,91,right,125.82,174.11,177.32,0.0154,0,salah
Copy of push up 108.mp4,92,right,124.66,173.91,176.83,0.0163,0,salah
Copy of push up 108.mp4,93,right,123.85,173.58,176.69,0.0172,0,salah
Copy of push up 108.mp4,94,right,122.87,174.11,175.6,0.0171,0,salah
Copy of push up 108.mp4,95,right,122.0,174.01,175.04,0.0178,0,salah
Copy of push up 108.mp4,96,right,120.54,173.99,174.98,0.0178,0,salah
Copy of push up 108.mp4,97,right,119.21,173.47,174.59,0.0192,0,salah
Copy of push up 108.mp4,98,right,117.18,173.84,174.25,0.0187,0,salah
Copy of push up 108.mp4,99,right,115.18,173.59,174.74,0.0188,0,salah
Copy of push up 108.mp4,100,right,114.48,173.25,174.54,0.0197,0,salah
Copy of push up 108.mp4,101,right,112.67,173.86,173.15,0.0198,0,salah
Copy of push up 108.mp4,102,right,111.97,174.28,172.64,0.0194,0,salah
Copy of push up 108.mp4,103,right,111.55,174.72,172.44,0.0186,0,salah
Copy of push up 108.mp4,104,right,110.45,174.37,172.9,0.0188,0,salah
Copy of push up 108.mp4,105,right,109.79,174.78,172.21,0.0185,0,salah
Copy of push up 108.mp4,106,right,108.15,175.4,172.41,0.017,0,salah
Copy of push up 108.mp4,107,right,106.59,174.9,172.39,0.0181,0,salah
Copy of push up 108.mp4,108,right,104.93,175.05,171.35,0.0188,0,salah
Copy of push up 108.mp4,109,right,103.98,174.89,170.55,0.02,0,salah
Copy of push up 108.mp4,110,right,102.58,174.7,170.76,0.0201,0,salah
Copy of push up 108.mp4,111,right,99.59,174.7,170.96,0.0199,0,salah
Copy of push up 108.mp4,112,right,98.35,174.0,171.0,0.0212,0,salah
Copy of push up 108.mp4,113,right,95.83,174.59,170.47,0.0205,0,salah
Copy of push up 108.mp4,114,right,94.44,174.68,170.33,0.0204,0,salah
Copy of push up 108.mp4,115,right,92.36,174.18,170.6,0.0211,0,salah
Copy of push up 108.mp4,116,right,90.51,173.51,170.96,0.0221,0,salah
Copy of push up 108.mp4,117,right,88.36,173.06,170.44,0.0236,0,salah
Copy of push up 108.mp4,118,right,87.87,172.81,170.22,0.0243,0,salah
Copy of push up 108.mp4,119,right,86.29,173.09,169.78,0.0242,0,salah
Copy of push up 108.mp4,120,right,84.56,173.35,169.52,0.024,0,salah
Copy of push up 108.mp4,121,right,82.81,172.33,170.33,0.0253,0,salah
Copy of push up 108.mp4,122,right,78.01,171.47,171.22,0.0263,0,salah
Copy of push up 108.mp4,123,right,75.82,169.81,172.21,0.0286,0,salah
Copy of push up 108.mp4,124,right,75.41,167.92,173.49,0.0311,0,salah
Copy of push up 108.mp4,125,right,74.12,165.92,175.86,0.0327,0,salah
Copy of push up 108.mp4,126,right,72.74,164.54,177.24,0.0339,0,salah
Copy of push up 108.mp4,127,right,69.34,164.52,178.79,0.0324,0,salah
Copy of push up 108.mp4,128,right,67.53,163.83,179.33,0.0323,0,salah
Copy of push up 108.mp4,129,right,69.66,163.17,178.94,0.0332,0,salah
Copy of push up 108.mp4,130,right,73.71,162.36,179.43,0.0355,0,salah
Copy of push up 108.mp4,131,right,71.39,163.25,179.34,0.0342,0,salah
Copy of push up 108.mp4,132,right,69.22,164.7,178.75,0.0319,0,salah
Copy of push up 108.mp4,133,right,66.03,167.5,175.44,0.0294,0,salah
Copy of push up 108.mp4,134,right,67.7,167.69,173.34,0.0311,0,salah
Copy of push up 108.mp4,135,right,66.91,167.3,173.32,0.0318,0,salah
Copy of push up 108.mp4,136,right,66.16,168.34,171.29,0.0316,0,salah
Copy of push up 108.mp4,137,right,64.25,168.12,170.8,0.0326,0,salah
Copy of push up 108.mp4,138,right,62.72,167.77,171.31,0.0328,0,salah
Copy of push up 108.mp4,139,right,62.05,167.12,171.99,0.0333,0,salah
Copy of push up 108.mp4,140,right,58.49,168.25,169.89,0.0333,0,salah
Copy of push up 108.mp4,141,right,58.26,167.3,170.21,0.0349,0,salah
Copy of push up 108.mp4,142,right,58.95,163.25,172.77,0.0404,0,sagging
Copy of push up 108.mp4,143,right,56.83,161.13,172.94,0.0443,0,sagging
Copy of push up 108.mp4,144,right,58.63,160.32,172.59,0.0465,0,sagging
Copy of push up 108.mp4,145,right,57.88,160.04,172.11,0.0475,0,sagging
Copy of push up 108.mp4,146,right,57.54,159.81,171.62,0.0485,0,sagging
Copy of push up 108.mp4,147,right,57.77,160.13,169.39,0.0504,0,sagging
Copy of push up 108.mp4,148,right,57.46,160.23,169.35,0.0503,0,sagging
Copy of push up 108.mp4,149,right,57.53,161.09,167.47,0.0504,0,sagging
Copy of push up 108.mp4,150,right,56.62,164.12,160.92,0.051,0,sagging
Copy of push up 108.mp4,151,right,57.04,166.1,157.31,0.0507,0,sagging
Copy of push up 108.mp4,152,right,56.93,166.64,156.15,0.0509,0,sagging
Copy of push up 108.mp4,153,right,58.74,165.91,156.27,0.0526,0,sagging
Copy of push up 108.mp4,154,right,62.97,165.36,155.56,0.0546,0,sagging
Copy of push up 108.mp4,155,right,65.01,164.89,154.77,0.0565,0,sagging
Copy of push up 108.mp4,156,right,73.85,161.86,154.22,0.0638,0,sagging
Copy of push up 108.mp4,157,right,77.6,159.16,153.94,0.0706,0,sagging
Copy of push up 108.mp4,158,right,81.18,157.11,155.38,0.074,0,sagging
Copy of push up 108.mp4,159,right,88.16,156.21,154.97,0.077,0,sagging
Copy of push up 108.mp4,160,right,95.86,155.37,152.71,0.0826,0,sagging
Copy of push up 108.mp4,161,right,101.55,153.62,152.48,0.0876,0,sagging
Copy of push up 108.mp4,162,right,109.86,153.98,149.98,0.0898,0,sagging
Copy of push up 108.mp4,163,right,118.72,155.51,146.89,0.0914,0,sagging
Copy of push up 108.mp4,164,right,129.75,155.28,144.29,0.0964,0,sagging
Copy of push up 108.mp4,165,right,137.62,154.82,140.31,0.1047,0,sagging
Copy of push up 108.mp4,166,right,143.87,160.07,134.8,0.0993,0,sagging
Copy of push up 108.mp4,167,right,149.42,163.25,130.18,0.0981,0,sagging
Copy of push up 108.mp4,168,right,152.42,166.4,126.8,0.0941,0,sagging
Copy of push up 108.mp4,169,right,154.67,170.71,123.05,0.0871,0,sagging
